DATE,TITLE,MAIN_NEWS,SOURCE_URL
०७७ भदौ २३ गते,बलात्कार प्रयास घटनाका आरोपित गिरफ्तार,"२१ वर्षीया महिलालाई बलात्कार प्रयास गरेको आरोपमा दार्चुलाको मार्मा गाउँपालिका-७ घर भई हाल महानगरीय प्रहरी वृत्त, गौशालामा कार्यरत प्रहरी जवान ३० वर्षीय उपेन्द्र सिंहलाई भदौ २१ गते प्रहरीले गिरफ्तार गरेको छ । प्रहरी वृत्त गौशालाका डीएसपी जीतेन्द्र बस्नेतका अनुसार पीडित महिलालाई भदौ २१ गते प्रहरी जवान सिंहले पीडितको घरमै गएर बलात्कार प्रयास गरेको आरोपमा पीडितले सोही दिन प्रहरी वृत गौशालामा उजुरी दिएकी थिइन् । पीडितको स्वास्थ्य परीक्षण भदौ २१ गते नै प्रसुति गृह थापाथलीमा गरिएको छ । आरोपितलाई भदौ २२ गते जिल्ला अदालतबाट म्याद थप गरी अनुसन्धान थालिएको डिएसपी बस्नेतले बताउनुभयो । ",http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%af%e0%a4%be%e0%a4%b8-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86-193/
०७७ असार १० गते,प्रशासकीय अधिकृतलाई कार्यकक्षमै मोसो दलेर दुर्व्यवहार,"औरही गाउँपालिकाका प्रशासकीय अधिकृत ४२ वर्षीय सन्तोषकुमार शर्मालाई उहाँकै कार्यकक्षमा असार ८ गते दिउँसो ४ बजे स्थानीय बासिन्दाहरूले मोसो दलेर दुर्व्यवहार गरेका छन् । कार्यालयमा बसेर कार्यसम्पादन गरिरहेकै अवस्थामा १०/१२ जनाको सङ्ख्यामा आएकाहरूले प्रशासकीय अधिकृतले गाउँपालिका अध्यक्ष ब्रह्मदेव यादवको मिलेमतोमा भ्रष्टाचार गरेको आरोप लगाउँदै मोसो दलेर दुर्व्यवहार गरेका हुन् । औरही गाउँपालिका-३ कपटौलमा प्रतिनिधिसभाका सांसद उमाशङ्कर अरगरियाको संसदीय विकास कोषको विकास बजेटबाट ५० लाखको लागतमा मण्डल केवट सेवा समितिको जग्गामा निमार्ण गर्न लागेको सामुदायिक भवनको लागि गरिएको टेण्डरमा घुस रकम माग्दै अधिकृत शर्माले लगातार तीन पटक रद्ध गरेको आरोप लगाउँदै आक्रोशित युवाहरूले प्रशासकीय अधिकृत शर्मालाई मोसो दलेका हुन् । जिल्ला प्रहरी कार्यालय धनुषा र जिल्ला प्रशासन कार्यालय धनुषामा प्रशासकीय अधिकृत शर्माले चार जनाविरुद्ध असार ९ गते उजुरी दर्ता गर्नु भएको जिल्ला प्रहरी कार्यालय धनुषाका डिएसपी रामेश्वर कार्कीले धनुषा जिल्ला प्रतिनिधिलाई फोन मार्फत बताउनु भएको छ । उहाँले उजुरी परेकाहरूको नाम अनुसन्धानको क्रममा भएकोले गोप्य राखिएको बताउनु भएको छ । जिल्ला प्रहरी कार्यालय धनुषामा उजुरी परेपछि प्रहरी आरोपितहरूको गाउँमा पुगेर गिरफ्तार गर्न खोज्दा स्थानीय महिलाहरूले प्रतिकार गरेकोले प्रहरी फिर्ता भएको जनता समाजवादी पार्टीका स्थानीय युवा नेता जर्नादन भण्डारीले बताउनु भयो । डिएसपी रामेश्वर कार्कीका अनुसार आरोपितहरू नभेटिएपछि खोज तलासका लागि खटिएको प्रहरी टोली फिर्ता भएको बताउनु भयो । यता, जनता समाजवादी पार्टी औरही गाउँपालिकाले संसदीय विकास कोषको रकममा गाउँपालिका अध्यक्ष ब्रह्मदेव यादव र प्रशासकीय अधिकृत शर्माले भ्रष्टाचार गर्न लागेको भन्दै २ सयको सङ्ख्यामा महिला र पुरुषहरूले जनकपुरमा नारावाजी गर्दै प्रमुख जिल्ला अधिकारीलाई ज्ञापन पत्र बुझाएको जनता समाजवादी पार्टीका औरही गाउँपालिका अध्यक्ष शत्रुधन यादवले बताउनु भयो । उक्त ज्ञापन पत्रमा गाउँपालिका अध्यक्ष तथा प्रशासकीय अधिकृत मिलेर भ्रष्टाचार गर्दै आएको र संसदीय विकाशको सामुदायिक भवनको योजनामा समेत कमिसन माग्दै आएकोले विकाश योजना कार्य सम्पादन गर्न गराइदिन र यस गाउँपालिकाको आन्तरिक गतिविधिको जानकारी गराई दिनु हुन आग्रह गरिएको छ । ",http://inseconline.org/np/news/%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%b6%e0%a4%be%e0%a4%b8%e0%a4%95%e0%a5%80%e0%a4%af-%e0%a4%85%e0%a4%a7%e0%a4%bf%e0%a4%95%e0%a5%83%e0%a4%a4%e0%a4%b2%e0%a4%be%e0%a4%88-%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a5%8d/
०७७ भदौ ३० गते,बलात्कार घटनाका आरोपित विरूद्ध उजुरी,२६ वर्षीया  महिलालाई बलात्कार गरेको आरोपमा पीडितपक्षले  सियारी गाउँपालिका-१ का २४ वर्षीय अमरन मल्लाह विरूद्ध भदौ २९ गते जिल्ला प्रहरी कार्यालयमा उजुरी दर्ता गराएको  छ । पीडितलाई आरोपितले डर देखाएर ०७६ चैत देखि बलात्कार गर्दै आएकोमा अन्तिम पटक जेठ २२ गते बलात्कार गरेको र बलात्कारबाट  २० हप्ताको गर्भ रहेको उजुरीमा उल्लेख गरेको जिल्ला प्रहरी कार्यालयका डिएसपी खडकबहादुर खत्रीले इन्सेक प्रतिनिधिसँगको फोन सम्पर्कमा बताउनु भयो । उजुरीका आधारमा कारबाही अगाडि बढाएको र आरोपित फरार रहेकोले खोजी कार्य भइरहेको डिएसपी खडक बहादुर खत्रीले बताउनु भयो । पीडितको स्वास्थ्य परीक्षण भदौ २८ गते  भीम अस्पताल भैरहवामा गरिएको छ । ,http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4-%e0%a4%b5-45/
०७७ भदौ ११ गते,बलात्कार घटनाका आरोपित गिरफ्तार,२१ वर्षीया युवतीलाई बलात्कार गरेको आरोपमा प्रहरीले खत्याड गाउँपालिका-११ का २१ वर्षीय शुक्रराज शाहीलाई ०७७ भदौ ९ गते  गिरफ्तार गरेको छ । पीडित युवतीलाई आरोपितले ०७१ असोज ६ गते बलात्कार गरेको कसुरमा जिल्ला अदालतले ०७४ फागुन ११ गते १० वर्ष कैद र ६९ हजार तीन सय रूपियाँ जरिवाना फैसला गरेको थियो । अदालतको फैसलापछि भारतको पञ्जापमा लुकेर बसेका शाही कोरोना भाइरसको डरले घर आएको मौकामा गिरफ्तार गरी भदौ १० गते जिल्ला अदालतमा बुझाएको जिल्ला प्रहरी कार्यालयका डिएसपी भुवनेश्वरप्रसाद शाहले इन्सेक प्रतिनिधिलाई जानकारी दिनुभयो । ,http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4-%e0%a4%97-1244/
०७७ असार २९ गते,बलात्कार घटनाका आरोपितविरूद्ध उजुरी दर्ता,"२१ वर्षीया महिलालाई बलात्कार गरेको आरोपमा राजविराज नपा-६ खर्साल टोलका २८ वर्षीय रोशन मण्डल खङ्ग खत्वेविरुद्ध जिल्ला प्रहरी कार्यालयले असार २८ गते उजुरी दर्ता गरेको छ । आरोपितले फागुन १८ गते मारिदिने त्रास देखाई बलात्कार गरेको भन्दै इन्सेक प्रतिनिधिसहित जिल्ला प्रहरी कार्यालय जानु भएकी पीडितले असार २६ गते उजुरी दिनु भयो । प्रहरीले उजुरी दर्ता नगरी छलफल गर्नुपर्ने बताएपछि असार २६ गते बिहान विक्षिप्त अवस्थामा इन्सेक सप्तरी कार्यालय आउनु भएकी पीडितलाई इन्सेक कार्यालयमा मनोविमर्शकर्ता रञ्जना चौधरीबाट मनोविमर्श गर्ने काम सम्पन्न भयो । मनोविमर्शपछि इन्सेक प्रतिनिधिको आग्रहमा कानुन व्यवसायी मीना देवले निःशुल्क उजुरी लेखि दिनु भयो । उच्च शिक्षा अध्ययन गर्ने क्रममा गाउँबाट राजविराज नपा-७ स्थित घरमा डेरा लिई बसेको कोठामा कोही नभएको मौका पारी आएका आरोपितले बलात्कार गरेको पीडितले बताउनु भयो । कतै उजुरी गरेमा बुवा-आमासमेतलाई मारिदिने धम्की दिँदै आएकोले उजुरी गर्न नसकेकोमा अधिकारकर्मीलाई जानकारी गराउँदा उहाँहरूले साहस जगाइदिएपछि उजुरी गरेको पीडितले बताउनु भयो । पीडितको गजेन्द्र नारायणसिंह अस्पताल, राजविराजमा असार २६ गते स्वास्थ्य परीक्षण भएको छ । आरोपित घरबाट फरार रहेकोले हालसम्म गिरफ्तार हुन नसकेको जिल्ला प्रहरी कार्यालयका इन्स्पेक्टर बाबुराम कार्कीले बताउनु भयो । ",http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4%e0%a4%b5-205/
भदौ १० गते,यौन दुर्व्यवहार घटनाका आरोपित गिरफ्तार,१५ वर्षीया बालिकालाई यौन दुर्व्यवहार गरेको आरोपमा प्रहरीले वनगाडकुपिण्डे नगरपालिका-९ स्वाराका १८ वर्षीय सेते बस्नेतलाई ०७७ भदौ ८ गते गिरफ्तार गरेको छ । बालिकालाई आरोपितले भदौ ५ गते यौन दुर्व्यवहार  गरेको भदौ ७ गते पीडित पक्षले जिल्ला प्रहरी कार्यालयमा दिएको उजुरीमा उल्लेख भएको जिल्ला प्रहरी कार्यालय सल्यानका डिएसपी ढकेन्द्र खतिवडाले इन्सेक प्रतिनिधिलाई जानकारी दिनुभयो । पीडित बालिकाको स्वास्थ्य परीक्षण भदौ ८ गते स्वाथ्य सेवा कार्यालय सल्यानमा गरिएको डाक्टर भिमकान्त जैशीले बताउनुभयो । ,http://inseconline.org/np/news/%e0%a4%af%e0%a5%8c%e0%a4%a8-%e0%a4%a6%e0%a5%81%e0%a4%b0%e0%a5%8d%e0%a4%b5%e0%a5%8d%e0%a4%af%e0%a4%b5%e0%a4%b9%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86-419/
०७७ असार १ गते,सार्वजनिक रूपमा कुटिए दलित बालकहरू,"राजगढ गाउँपालिका-४ बेल्ही टोलका १७, १६ तथा १५ वर्षीय बालक र १८ वर्षीय कन्तलाल सदालाई चोरीको आरोपमा गाउँलेहरूको पञ्चायतीको निर्णयले ११/११ पटक बाँसको सिर्कनाले जेठ २९ गते कुटपिट गरी २ हजार ५ सय रुपियाँ जरिबाना तिर्न लगाइएको पीडित परिवारले इन्सेक प्रतिनिधिलाई जनायो । गाउँकै जनता माविको ट्युबवेलमा जडान गरिएको पानी तान्ने मोटर र बेचन मण्डलको खेतमा सिञ्चाई गर्न राखेको पम्पिङ्ग सेट लगायतको चोरीको आरोपमा उनीहरूलाई वडा कार्यालय र विद्यालय अगाडि रहेको कृषि हाट सेडमा सार्वजनिक रूपमा दण्ड सजाय दिइएको हो । पञ्चायती व्यवस्था अन्त्य भए पनि गाउँहरूमा अझै पञ्चायतीका नाममा गरिब, दलित, महिला र अल्पसङ्ख्यकमाथि दमन र थिचामिचो हुँदै आएको पीडित परिवारका सदस्यले इन्सेक प्रतिनिधिलाई बताए । वडा अध्यक्ष हेमनारायण साह, निकटम प्रतिद्वन्द्वी राजन भनिने राजकुमार मण्डल, गाउँपालिका उपाध्यक्षका पति विशेश्वर मण्डल, रामनाथ मण्डल, शिवलखन मण्डल, चन्द्र मण्डललगायत १ सय जनाको उपस्थितिमा बाँसको लठ्ठीले बालकहरूलाई कुट्न लगाएको र अभिभावकहरूबाट जरिवाना असुलेको मेदी सदाले बताउनु भयो । अभिभावकहरूले गहना बन्धकी राखेर र चर्को व्याजमा ऋण लिएर जरिबाना तिरेपछि मात्र छोराहरूलाई घर फर्काइएको ओपिला सदाले बताउनु भयो । फैसला गर्नु अगावै कुटपिट गर्न थालेपछि १६ वर्षीय बालकले निर्णय भन्दा पहिले नै सजाय दिन मिल्दैन भनेको र उहाँलाई समेत गाउँलेहरूले कुटपिट गरेको पीडितले जानकारी दिनु भयो । पञ्चायती बस्नु अगावै १५/२० ओटा बाँसको छडी राखेकोले पनि उनीहरूको नियत र निर्णय पहिले नै स्पष्ट रहेको सकुनीदेवी सदाले बताउनु भयो । गाउँलेहरूको पञ्चायतीले चोरीको सामान किन्दै आएको आरोपमा वडा अध्यक्षका अर्का उम्मेदवार कुलदेव साहलाई २१ हजार रुपियाँ जरिबाना तिर्न लगाएको छ । सबै जरिबानाको रकम रामजानकी मन्दिर निर्माणमा खर्च हुने वडा अध्यक्ष साहले जानकारी दिनु भयो । ‘चोरी गरेको स्वीकारेपछि र सामान समेत बरामद भएपछि उनीहरूलाई थुनामा पठाउनु पर्दथ्यो ।’ वडा अध्यक्ष साहले भन्नु भयो-‘थुनामा पठाउँदा झनै बढी सजाय र खर्च हुने भएकाले अनुशासनमा राख्न गाउँघरमै सजाय दिने गाउँलेहरूको फैसला अनुसार भएको हो ।’ प्रहरी, प्रशासनमा जिम्मा लगाऔँ कि आफ्ना छोराहरूलाई सुधार्छौ भनेर सोध्दा गाउँमै निर्णय गरौँ भनेर पञ्चायती बसेर सजाय निर्धारण भएको र मुसहर समुदायकै सिपाही कारी सदाबाट कुट्न लगाइएको उहाँले बताउनु भयो । पीडितका अभिभावकहरूले जतिसुकै बिन्ती गरे पनि बाँसको सिर्कनाले कुट्ने र जरिबाना गराउने फैसला जबरजस्ती भएको र मान्न बाध्य गराइएको भन्दै बासुदेवले दलितमाथि हुँदै आएको थिचोमिचोको श्रृङ्खलाको पछिल्लो घटना भएको दुःखेसो गर्नु भयो । ",http://inseconline.org/np/news/%e0%a4%b8%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%b5%e0%a4%9c%e0%a4%a8%e0%a4%bf%e0%a4%95-%e0%a4%b0%e0%a5%82%e0%a4%aa%e0%a4%ae%e0%a4%be-%e0%a4%95%e0%a5%81%e0%a4%9f%e0%a4%bf%e0%a4%8f-%e0%a4%a6%e0%a4%b2/
०७७ असार ८ गते,बलात्कार घटनाका आरोपित गिरफ्तार,२७ वर्षीया महिलालाई बलात्कार गरेको आरोपमा हनुमाननगर कंकालिनी नगरपालिका-६ जोगिनीया मुसलमान टोलका ३० वर्षीय जसमुल मियाँलाई प्रहरीले असार ७ गते गिरफ्तार गरेको छ । पीडितले आरोपितविरुद्ध चैत ८ गते इलाका प्रहरी कार्यालय हनुमाननगरमा र चैत ११ गते जिल्ला प्रहरी कार्यालय सप्तरीमा उजुरी दिनु भएको थियो । पीडितको राजविराजस्थित गजेन्द्र नारायण सिंह अस्पतालमा चैत १७ गते स्वास्थ्य परीक्षण भएको थियो । साथीको घरमा गएको बेला आरोपितले फोन गरी चैत ७ गते राति बोलाएर बाहिर निस्कँदा नियन्त्रणमा लिई गहुँ खेतमा लगेर बलात्कार गरेको र चैत ८ गते बिहान छाडेको पीडितले बताउनु भयो । पीडितका अनुसार आरोपितले कुटपिट गरी गरगहना खोसी मोबाइलको सीम कार्ड समेत फ्याकी दिएका थिए । पीडितका पति वैदेशिक रोजगारमा कतारमा छन् । इन्सेक प्रतिनिधिले जिल्ला प्रहरी कार्यालयका डिएसपी तिलक भारतीसँग स्वास्थ्य परीक्षण समेत भइसकेको तर झण्डै दुई महिना हुन लाग्दा समेत दर्ता हुन नसकेको सो घटनाको अनुसन्धान गरी आवश्यक कारवाही प्रकृया अगाडि बढाउन आग्रह गरेपछि जिल्ला प्रहरी कार्यालयले जेठ १ गते मात्र उजुरी दर्ता गरेको थियो । जिल्ला प्रहरी कार्यालयका प्रवक्ता समेत रहनु भएका डिएसपी भारतीले लकडाउनका कारण आवश्यक प्रकृया मिलाउन समय लागेकोले दर्ता गर्न र गिरफ्तार गर्न ढिलाई भएको बताउनु भयो । ,http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4-%e0%a4%97-1227/
०७७ माघ १३ गते,पत्रकारमाथि दुर्व्यवहार घटनाका आरोपितविरुद्ध प्रहरीमा उजुरी,"अर्थ सरोकार सुदूरपश्चिम प्रदेश संयोजक तथा रेडियो धनगढीका समाचार संयोजक धनगढी उपमहानगरपालिका—८ बुद्ध चोकका पत्रकार २० वर्षीय सुर्दशन श्रेष्ठमाथि दुर्व्यवहार गरेको आरोपमा मालपोत कार्यालय,कैलालीका प्रमुख सुरेन्द्र केसीविरुद्ध पीडित पक्षले जिल्ला प्रहरी कार्यालय, कैलालीमा माघ १२ गते उजुरी दिएका छन् । माघ ११ गते मालपोत कार्यालयमा सूचना सङकलन गर्ने क्रममा कार्यालयका प्रमुख केसीले आफूमाथि दुर्व्यवहार गर्नु भएकोले न्यायका लागि जिल्ला प्रहरी कार्यालय, कैलालीमा उजुरी दर्ता गरेको  पीडितले इन्सेक प्रतिनिधिसँगको फोन सम्पर्कमा बताउनु भयो । पीडितले आरोपितविरुद्ध जिल्ला प्रहरी कार्यालयमा निवेदन दिएकोले घटनाको अनुसन्धान सुरु गरिएको जिल्ला प्रहरी कार्यालय कैलाली, डिएसपी प्रतिक विष्टले बताउनु भयो । &nbsp; ",http://inseconline.org/np/news/%e0%a4%aa%e0%a4%a4%e0%a5%8d%e0%a4%b0%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a4%ae%e0%a4%be%e0%a4%a5%e0%a4%bf-%e0%a4%a6%e0%a5%81%e0%a4%b0%e0%a5%8d%e0%a4%b5%e0%a5%8d%e0%a4%af%e0%a4%b5%e0%a4%b9%e0%a4%be-5/
०७९ जेठ ३ गते,"पत्रकारलाई ज्यान मार्ने धम्की, आरोपित विरुद्ध प्रहरीमा उजुरी",एभिन्युज टेलिभिजन सुदूरपश्चिम ब्युरो प्रमुख हरिष विक र जिल्ला सम्वाददाता राजन जैगडीलाई घोडाघोडी नगरपालिका कार्यालयका प्रमुख दिपक आचार्य र घोडाघोडी नगरपालिका—२ का निवर्तमान अध्यक्ष हरी विष्टले  ज्यान मार्ने धम्की दिएको आरोपमा पीडित पक्षले जेठ २ गते जिल्ला प्रहरी कार्यालयमा उजुरी दिएका छन् । घोडाघोडी नगरपालिका—स्थित कान्द्रा नदीमा जेठ १ गते  अवैध रुपमा बालुवा उत्खनन भइरहेको विषयमा सूचना सङ्कलन गरिरहेको अवस्थामा आरोपितहरुले दुव्र्यवहार गरी ज्यान मार्ने धम्की समेत दिएकोले प्रहरीमा उजुरी दिएको एभिन्युज टेलिभिजन सुदूरपश्चिम ब्युरो प्रमुख विकले इन्सेक प्रतिनिधिसँगको फोन सम्पर्कमा बताउनु भयो । नागरिकलाई तथ्य सूचना सम्प्रेषण गर्ने उद्धेश्यले समाचार सङ्कलन गरिरहेका पत्रकारमाथि दुव्र्यवहार गरी ज्यान मार्ने धक्की समेत दिएको घटनाप्रति पत्रकार महासंघ जिल्ला शाखालगायत पत्रकारहरुका  छाँता  संगठनहरुले जेठ २ गते प्रेश विज्ञप्ति जारी गर्दै घटनामा संलग्न व्यक्तिहरुलाई कानुनी कार्वाहीको माग समेत गरेका छन् । आरोपित विरुद्ध पीडित पक्षले उजुरी गर्नु भएको भएपनि निर्वाचनमा प्रहरी प्रशासन केन्द्रीत हुँदै आएकोले केही दिन भित्रै आरोपितहरुलाई कार्वाहीको दायरामा ल्याउने जिल्ला प्रहरी कार्यालयका डिएसपी वेदप्रकाश जोशीले इन्सेक प्रतिनिधिसँगको फोन सम्पर्कमा बताउनु भयो । ,http://inseconline.org/np/news/%e0%a4%aa%e0%a4%a4%e0%a5%8d%e0%a4%b0%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a4%b2%e0%a4%be%e0%a4%88-%e0%a4%9c%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%a8-%e0%a4%ae%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%a8%e0%a5%87-2/
०७७ जेठ ११ गते,बलात्कार घटनाका आरोपित गिरफ्तार,१५ वर्षीया वालिकालाई वलात्कार गरेको आरोपमा पालुङटार नगरपालिका-७ च्याङलीका १७ वर्षिय दिपेन्दू कुमाललाई प्रहरीले जेठ ११ गते गिरफतार गरेको छ । पीडितलाई आरोपिले ललाई फकाई वलात्कार गरेको भन्दै पीडित पक्षले जेष्ठ ९ गते उजुरी दिएको एसपी ओम अधिकारीले बताउनुभयो । पिडितको उजुरीका आधारमा आरोपितलाई जेष्ठ ११ गते गिरफतार गरी  जवरजस्ती करणी शीर्षकमा मुद्घा दर्ता गरी अनुसन्धान प्रक्रिया अगाडी वढाइएको प्रहरीले जनाएको छ । पीडितको स्वास्थ्य परीक्षण जेठ ११ गते गोरखा अस्पतालमा भएको थियो । ,http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4-%e0%a4%97-1218/
०७७ असार ३ गते,बलात्कार प्रयास घटनाका आरोपितलाई प्रहरीले रिहा गरेको पीडितको आरोप,"३१ वर्षीया महिलालाई बलात्कार प्रयास गरेको आरोपमा गिरफ्तार आरोपित बोदे बर्साइन नगरपालिका-८ का २८ वर्षीय सन्तोषकुमार भगतलाई प्रहरीले कारवाही नगरी रिहा गरिएको भन्दै पीडितले गुनासो गर्नु भएको छ । पतिसहित राजविराज आएकी पीडितले जेठ २४ गते राति शौच गर्न घरदेखि पश्चिम-दक्षिण रहेको बाँसबारी गएका बेला आरोपित र अन्य दुई जना अपरिचित व्यक्तिले बलात्कार प्रयास गरेको आरोप लगाउनु भयो । इलाका प्रहरी कार्यालय, कडरबोनाले जेठ २५ गते उजुरी लिन अस्वीकार गरेपछि पीडितले जेठ २७ गतेदेखि जिल्ला प्रहरी कार्यालयमा धाएको बताउनु भयो । पीडितले जिल्ला हुलाक कार्यालयमार्फत जेठ ३० गते जिल्ला प्रहरी कार्यालयलाई उजुरी रजिष्ट्री समेत गर्नु भएको छ । पीडितको उजुरीसहित आवश्यक कारवाहीका लागि आरोपितलाई असार १ गते जिल्ला प्रहरी कार्यालयले इलाका प्रहरी कार्यालय कडरबोना पठाएको थियो । पीडितका पतिले इलाका प्रहरी कार्यालय कडरबोनाका इन्स्पेक्टर रामराजा केशरी पूर्वाग्रही रहेकाले आरोपितलाई असार २ गते राति ९ बजे कारवाही नगरी रिहा गरेको आरोप लगाउनु भयो । थुनाबाट रिहा भएपछि असार ३ गते घर आएका आरोपितको समूहले धम्क्याएर गएको पीडितले बताउनु भयो । असार २ गते घटनास्थल पुगेका इन्स्पेक्टर केशरीले ५० जना पुरुषहरूको उपस्थितिमा पीडित महिलासँग घटनाका बारेमा सार्वजनिक रूपमा केरकार गरेको र आफू रहुञ्जेल उजुरी दर्ता नहुने दावी दिँदै झन् पीडा पुर्‍याएको पीडितले इन्सेक प्रतिनिधिलाई बताउनु भयो । इन्स्पेक्टर केशरीले जिल्ला प्रहरी कार्यालयबाट घटनाको वास्तविकता छानबिन गर्न असार १ गने उजुरीसहित आरोपितलाई पठाए पछि मात्र आफूले थाहा पाएको र घटनास्थल पुगी अनुसन्धान गर्दा त्यस्तो केही नपाएको बताउनु भयो । दोषीलाई रिहा नहुने झैं निर्दोषलाई फसाउनु पनि हुँदैन भन्दै इन्स्पेक्टर केशरीले भन्सार छली ल्याएको अवैध समान बरामद गराई दिएको रिसमा भएको झगडालाई बलात्कार प्रयासको स्वरूप दिन खोजेकाले उजुरी दर्ता गर्न नसकिएको बताउनु भयो । ",http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%af%e0%a4%be%e0%a4%b8-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86-187/
०७७ जेठ ३ गते,बलात्कार घटनाका आरोपित गिरफ्तार,आठ वर्षीया बालिकालाई बलात्कार गरेको आरोपमा प्रहरीले देवचुली नपा-९ का २९ वर्षीय रोहित बथापालाई जेठ २ गते गिरफ्तार गरेको छ । पीडितलाई  वैशाख ३१ गते बलात्कार गरेको भन्दै पीडित पक्षले जेठ १ गते आरोपितविरूद्ध प्रहरीमा उजुरी दिएपछि आरोपितलाई गिरफ्तार गरी अनुसन्धान भइरहेको जिल्ला प्रहरी कार्यालय  नवलपरासी (बर्दघाट सुस्ता पूर्व)का सब इन्स्पेक्टर टिकाराम पोखरेलले बताउनुभयो । पीडितको स्वास्थ्य परीक्षण जेठ १ गते चितवन जिल्ला अस्पताल भरतपुरमा गरिएको प्रहरीले जनाएको छ  । ,http://inseconline.org/np/news/%e0%a4%ac%e0%a4%b2%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%95%e0%a4%be%e0%a4%b0-%e0%a4%98%e0%a4%9f%e0%a4%a8%e0%a4%be%e0%a4%95%e0%a4%be-%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a4%bf%e0%a4%a4-%e0%a4%97-1219/
